id,race_id,driver_id,constructor_id,position,q1,q2,q3
2204,961,571,155,8,00:01:21.998,00:01:21.239,00:01:21.070
2205,961,532,108,9,00:01:22.138,00:01:21.222,00:01:21.232
2206,961,593,155,10,00:01:21.901,00:01:21.148,00:01:21.272
2207,961,581,164,11,00:01:21.945,00:01:21.329,
2208,961,585,150,12,00:01:21.941,00:01:21.371,
2209,961,562,119,13,00:01:22.091,00:01:21.397,
2210,961,575,164,14,00:01:21.822,00:01:21.517,
2211,961,590,140,15,00:01:22.327,00:01:21.803,
2212,961,583,140,16,00:01:22.332,,
2213,961,589,119,17,00:01:22.401,,
2214,961,595,108,18,00:01:22.411,,
2215,961,592,95,19,00:01:22.532,,
2216,961,582,150,20,00:01:22.746,,
2217,977,551,43,1,00:01:22.824,00:01:22.051,00:01:21.164
2218,977,524,6,2,00:01:23.096,00:01:22.507,00:01:21.828
2219,977,559,6,3,00:01:23.348,00:01:21.944,00:01:21.838
2220,977,586,149,4,00:01:23.483,00:01:22.416,00:01:21.879
2221,977,572,149,5,00:01:23.494,00:01:22.897,00:01:22.152
2222,977,581,164,6,00:01:23.909,00:01:23.300,00:01:23.187
2223,977,575,164,7,00:01:23.671,00:01:23.468,00:01:23.339
2224,977,562,119,8,00:01:23.782,00:01:23.544,00:01:23.532
2225,977,585,119,9,00:01:23.529,00:01:23.061,00:01:23.577
2226,977,577,43,10,00:01:23.686,00:01:22.089,
2227,977,526,95,11,00:01:23.597,00:01:23.692,
2228,977,592,95,12,00:01:24.073,00:01:23.853,
2229,977,571,155,13,00:01:24.344,00:01:24.005,
2230,977,595,108,14,00:01:24.464,00:01:24.230,
2231,977,593,155,15,00:01:24.503,00:01:24.786,
2232,977,597,150,16,00:01:24.532,,
2233,977,583,140,17,00:01:24.556,,
2234,977,596,140,18,00:01:24.636,,
2235,977,599,108,19,00:01:24.922,,
2236,977,598,150,20,00:01:25.295,,
2237,978,559,6,1,00:01:29.060,00:01:28.341,00:01:27.958
2238,978,524,6,2,00:01:28.951,00:01:28.515,00:01:28.101
2239,978,577,43,3,00:01:29.275,00:01:28.794,00:01:28.124
2240,978,551,43,4,00:01:29.396,00:01:28.458,00:01:28.220
2241,978,572,149,5,00:01:29.552,00:01:28.962,00:01:28.398
2242,978,598,150,6,00:01:30.121,00:01:29.836,00:01:29.329
2243,978,581,164,7,00:01:29.594,00:01:29.623,00:01:29.358
2244,978,562,119,8,00:01:30.260,00:01:29.187,00:01:29.570
2245,978,593,155,9,00:01:30.338,00:01:30.009,00:01:29.874
2246,978,585,119,10,00:01:29.893,00:01:29.802,00:01:29.986
2247,978,597,150,11,00:01:30.412,00:01:30.105,
2248,978,571,155,12,00:01:30.218,00:01:30.156,
2249,978,526,95,13,00:01:30.530,00:01:30.212,
2250,978,592,95,14,00:01:30.479,00:01:30.525,
2251,978,586,149,15,00:01:29.374,,
2252,978,575,164,16,00:01:30.530,,
2253,978,583,140,17,00:01:31.063,,
2254,978,599,108,18,00:01:31.414,,
2255,978,596,140,19,00:01:31.420,,
2256,978,595,108,20,00:01:31.503,,
2257,979,559,6,1,00:01:32.171,00:01:32.385,00:01:31.095
2258,979,524,6,2,00:01:32.474,00:01:32.286,00:01:31.182
2259,979,577,43,3,00:01:32.921,00:01:32.063,00:01:31.625
2260,979,551,43,4,00:01:33.283,00:01:31.914,00:01:31.675
2261,979,586,149,5,00:01:32.932,00:01:32.809,00:01:31.796
2262,979,572,149,6,00:01:33.877,00:01:32.688,00:01:31.948
2263,979,562,119,7,00:01:33.545,00:01:32.494,00:01:32.532
2264,979,571,155,8,00:01:33.464,00:01:32.931,00:01:32.758
2265,979,585,119,9,00:01:33.315,00:01:32.970,00:01:32.819
2266,979,575,164,10,00:01:33.238,00:01:32.524,00:01:32.855
2267,979,581,164,11,00:01:33.359,00:01:32.986,
2268,979,593,155,12,00:01:33.585,00:01:33.057,
2269,979,526,95,13,00:01:33.428,00:01:33.232,
2270,979,592,95,14,00:01:33.824,00:01:33.505,
2271,979,597,150,15,00:01:34.013,00:01:33.795,
2272,979,599,108,16,00:01:34.062,,
2273,979,598,150,17,00:01:34.101,,
2274,979,595,108,18,00:01:34.285,,
2275,979,596,140,19,00:01:34.454,,
2276,979,583,140,20,00:01:34.914,,
2277,980,559,6,1,00:01:42.762,00:01:43.015,00:01:41.498
2278,980,551,43,2,00:01:42.693,00:01:42.676,00:01:41.677
2279,980,577,43,3,00:01:43.355,00:01:42.679,00:01:41.837
2280,980,572,149,4,00:01:42.857,00:01:43.482,00:01:41.911
2281,980,586,149,5,00:01:42.642,00:01:42.901,00:01:41.994
2282,980,524,6,6,00:01:42.538,00:01:42.510,00:01:42.490
2283,980,593,155,7,00:01:43.021,00:01:42.967,00:01:42.523
2284,980,571,155,8,00:01:43.992,00:01:43.366,00:01:42.547
2285,980,562,119,9,00:01:43.746,00:01:43.232,00:01:43.066
2286,980,585,119,10,00:01:43.426,00:01:43.464,00:01:43.351
2287,980,595,108,11,00:01:44.359,00:01:43.585,
2288,980,599,108,12,00:01:44.261,00:01:43.886,
2289,980,526,95,13,00:01:44.010,00:01:44.019,
2290,980,596,140,14,00:01:43.752,00:01:44.074,
2291,980,581,164,15,00:01:43.674,00:01:44.759,
2292,980,592,95,16,00:01:44.489,,
2293,980,598,150,17,00:01:44.496,,
2294,980,583,140,18,00:01:45.541,,
2295,980,597,150,19,00:01:57.354,,
2296,980,575,164,20,,,
2297,981,551,43,1,00:01:17.633,00:01:17.166,00:01:16.173
2298,981,577,43,2,00:01:17.674,00:01:17.111,00:01:16.213
2299,981,559,6,3,00:01:17.031,00:01:16.802,00:01:16.305
2300,981,524,6,4,00:01:17.483,00:01:17.071,00:01:16.612
2301,981,586,149,5,00:01:17.411,00:01:17.266,00:01:16.816
2302,981,572,149,6,00:01:17.623,00:01:17.638,00:01:16.818
2303,981,581,164,7,00:01:18.169,00:01:17.618,00:01:17.676
2304,981,526,95,8,00:01:18.276,00:01:18.100,00:01:17.721
2305,981,585,119,9,00:01:18.480,00:01:17.803,00:01:17.790
2306,981,575,164,10,00:01:18.305,00:01:17.699,00:01:17.835
2307,981,592,95,11,00:01:18.885,00:01:18.323,
2308,981,598,150,12,00:01:18.550,00:01:18.463,
2309,981,593,155,13,00:01:18.813,00:01:18.696,
2310,981,596,140,14,00:01:18.661,00:01:18.910,
2311,981,571,155,15,00:01:18.740,00:01:19.098,
2312,981,562,119,16,00:01:18.923,,
2313,981,583,140,17,00:01:19.493,,
2314,981,599,108,18,00:01:19.695,,
2315,981,595,108,19,00:01:20.225,,
2316,981,597,150,20,,,
2317,998,551,43,1,00:01:22.043,00:01:21.014,00:01:20.486
2318,998,577,43,2,00:01:22.367,00:01:21.193,00:01:20.598
2319,998,559,6,3,00:01:22.885,00:01:21.912,00:01:21.190
2320,998,586,149,4,00:01:22.876,00:01:21.678,00:01:21.320
2321,998,596,6,5,00:01:22.017,00:01:21.739,00:01:21.442
2322,998,575,164,6,00:01:22.959,00:01:21.870,00:01:21.826
2323,998,581,164,7,00:01:22.519,00:01:22.221,00:01:22.099
2324,998,600,95,8,00:01:22.702,00:01:22.423,00:01:22.304
2325,998,524,1,9,00:01:22.966,00:01:22.349,00:01:22.314
2326,998,571,165,10,00:01:22.908,00:01:22.532,00:01:22.781
2327,998,562,119,11,00:01:22.540,00:01:22.562,
2328,998,572,119,12,00:01:22.921,00:01:22.570,
2329,998,601,150,13,00:01:22.757,00:01:22.636,
2330,998,594,1,14,00:01:22.431,00:01:22.714,
2331,998,582,150,15,00:01:22.511,00:01:22.774,
2332,998,595,165,16,00:01:23.017,,
2333,998,598,149,17,00:01:23.020,,
2334,998,585,95,18,00:01:23.084,,
2335,998,602,108,19,00:01:24.360,,
2336,998,554,108,20,00:01:26.067,,
2337,999,596,6,1,00:01:28.495,00:01:28.046,00:01:27.866
2338,999,559,6,2,00:01:28.733,00:01:28.356,00:01:28.160
2339,999,551,43,3,00:01:29.262,00:01:28.578,00:01:28.190
2340,999,577,43,4,00:01:29.498,00:01:28.830,00:01:28.256
2341,999,586,149,5,00:01:29.579,00:01:29.109,00:01:28.752
2342,999,581,164,6,00:01:29.532,00:01:29.017,00:01:28.757
2343,999,585,95,7,00:01:29.528,00:01:29.055,00:01:28.813
2344,999,575,164,8,00:01:29.688,00:01:29.249,00:01:29.015
2345,999,524,1,9,00:01:29.959,00:01:29.471,00:01:29.022
2346,999,600,95,10,00:01:29.381,00:01:29.258,00:01:29.043
2347,999,572,119,11,00:01:29.859,00:01:29.488,
2348,999,601,150,12,00:01:29.514,00:01:29.513,
2349,999,598,149,13,00:01:29.900,00:01:29.526,
2350,999,571,165,14,00:01:29.893,00:01:29.756,
2351,999,582,150,15,00:01:29.876,00:01:29.854,
2352,999,594,1,16,00:01:30.026,,
2353,999,562,119,17,00:01:30.034,,
2354,999,595,165,18,00:01:30.217,,
2355,999,602,108,19,00:01:31.759,,
2356,999,554,108,20,00:01:31.799,,
2357,1000,577,43,1,00:01:32.658,00:01:31.728,00:01:31.547
2358,1000,551,43,2,00:01:33.115,00:01:31.637,00:01:31.570
2359,1000,559,6,3,00:01:33.557,00:01:32.232,00:01:31.848
2360,1000,596,6,4,00:01:32.712,00:01:32.324,00:01:31.865
2361,1000,586,149,5,00:01:33.274,00:01:32.369,00:01:32.089
2362,1000,598,149,6,00:01:33.863,00:01:32.948,00:01:32.930
2363,1000,572,119,7,00:01:33.709,00:01:33.214,00:01:32.958
2364,1000,562,119,8,00:01:33.644,00:01:33.968,00:01:32.962
2365,1000,581,164,9,00:01:34.036,00:01:33.150,
2366,1000,575,164,10,00:01:33.752,00:01:33.156,
2367,1000,582,150,11,00:01:33.783,00:01:33.236,
2368,1000,571,165,12,00:01:34.026,00:01:33.299,
2369,1000,524,1,13,00:01:34.125,00:01:33.419,
2370,1000,585,95,14,00:01:33.686,00:01:33.523,
2371,1000,600,95,15,00:01:34.148,00:01:33.967,
2372,1000,595,165,16,00:01:34.292,,
2373,1000,602,108,17,00:01:35.253,,
2374,1000,554,108,18,00:01:35.281,,
2375,1001,577,43,1,00:01:42.026,00:01:41.500,00:01:40.495
2376,1001,551,43,2,00:01:41.614,00:01:41.580,00:01:40.554
2377,1001,559,6,3,00:01:42.042,00:01:41.889,00:01:40.797
2378,1001,586,149,4,00:01:41.727,00:01:41.388,00:01:41.069
2379,1001,571,165,5,00:01:42.249,00:01:41.870,00:01:41.593
2380,1001,582,150,6,00:01:42.324,00:01:42.221,00:01:41.681
2381,1001,600,95,7,00:01:42.371,00:01:42.084,00:01:41.886
2382,1001,594,1,8,00:01:42.140,00:01:42.381,00:01:42.424
2383,1001,596,6,9,00:01:41.426,00:01:41.995,
2384,1001,585,95,10,00:01:41.936,00:01:42.398,
2385,1001,572,119,11,00:01:42.486,00:01:42.477,
2386,1001,601,150,12,00:01:42.154,00:01:42.494,
2387,1001,581,164,13,00:01:42.382,00:01:42.699,
2388,1001,595,165,14,00:01:42.630,,
2389,1001,575,164,15,00:01:43.407,,
2390,1001,562,119,16,00:01:43.427,,
2391,1001,602,108,17,00:01:45.062,,
2392,1001,554,108,18,00:01:45.455,,
2393,1001,524,1,19,,,
2394,1001,598,149,20,,,
2395,1002,577,43,1,00:01:16.979,00:01:15.924,00:01:15.406
2396,1002,551,43,2,00:01:17.292,00:01:16.038,00:01:16.040
2397,1002,559,6,3,00:01:17.425,00:01:16.667,00:01:16.272
2398,1002,586,149,4,00:01:17.244,00:01:16.726,00:01:16.357
2399,1002,596,6,5,00:01:17.388,00:01:16.714,00:01:16.588
2400,1002,598,149,6,00:01:17.862,00:01:16.932,00:01:16.708
2401,1002,575,164,7,00:01:18.042,00:01:17.066,00:01:16.911
2402,1002,581,164,8,00:01:17.669,00:01:17.272,00:01:16.922
2403,1002,582,150,9,00:01:17.914,00:01:17.243,00:01:17.573
2404,1002,572,119,10,00:01:18.385,00:01:17.299,00:01:18.106
2405,1002,600,95,11,00:01:17.611,00:01:17.338,
2406,1002,601,150,12,00:01:17.796,00:01:17.445,
2407,1002,585,95,13,00:01:17.760,00:01:17.599,
2408,1002,524,1,14,00:01:18.132,00:01:17.788,
2409,1002,571,165,15,00:01:18.286,00:01:17.886,
2410,1002,562,119,16,00:01:18.404,,
2411,1002,595,165,17,00:01:18.471,,
2412,1002,594,1,18,00:01:18.664,,
2413,1002,602,108,19,00:01:19.072,,
2414,1002,554,108,20,00:01:20.254,,
2415,1003,551,43,1,00:01:11.542,00:01:10.835,00:01:10.166
2416,1003,577,43,2,00:01:11.562,00:01:10.701,00:01:10.252
2417,1019,577,43,1,00:01:04.111,00:01:03.015,00:01:02.939
2418,1019,551,43,2,00:01:04.198,00:01:03.096,00:01:02.951
2419,1019,586,149,3,00:01:04.024,00:01:04.000,00:01:03.477
2420,1019,600,95,4,00:01:04.606,00:01:03.819,00:01:03.626
2421,1019,601,149,5,00:01:04.661,00:01:03.746,00:01:03.868
2422,1019,571,165,6,00:01:04.543,00:01:03.860,00:01:03.868
2423,1019,596,6,7,00:01:04.500,00:01:04.041,00:01:03.923
2424,1019,585,95,8,00:01:04.537,00:01:03.971,00:01:03.971
2425,1019,595,165,9,00:01:04.309,00:01:03.955,00:01:04.029
2426,1019,572,119,10,00:01:04.556,00:01:04.023,00:01:04.239
2427,1019,559,6,11,00:01:04.554,00:01:04.206,
2428,1019,598,166,12,00:01:04.603,00:01:04.305,
2429,1019,582,166,13,00:01:05.031,00:01:04.431,
2430,1019,593,119,14,00:01:04.933,00:01:04.643,
2431,1019,575,164,15,00:01:05.094,00:01:04.691,
2432,1019,581,164,16,00:01:05.164,,
2433,1019,602,108,17,00:01:05.167,,
2434,1019,594,1,18,00:01:05.175,,
2435,1019,524,1,19,00:01:05.224,,
2436,1019,603,108,20,00:01:05.757,,
2437,1020,551,43,1,00:01:18.188,00:01:17.825,00:01:19.273
2438,1020,586,149,2,00:01:18.297,00:01:17.938,00:01:20.489
2439,1020,585,95,3,00:01:18.590,00:01:18.836,00:01:20.671
2440,1020,577,43,4,00:01:18.791,00:01:18.657,00:01:20.701
2441,1020,593,119,5,00:01:19.687,00:01:18.764,00:01:20.922
2442,1020,600,95,6,00:01:18.504,00:01:18.448,00:01:20.925
2443,1020,601,149,7,00:01:20.882,00:01:19.014,00:01:21.011
2444,1020,598,166,8,00:01:20.192,00:01:18.744,00:01:21.028
2445,1020,572,119,9,00:01:19.662,00:01:19.229,00:01:21.192
2446,1020,559,6,10,00:01:20.243,00:01:19.545,00:01:21.651
2447,1020,596,6,11,00:01:20.871,00:01:19.628,
2448,1020,602,108,12,00:01:20.382,00:01:19.636,
2449,1020,595,165,13,00:01:19.697,00:01:19.645,
2450,1020,582,166,14,00:01:19.824,00:01:19.717,
2451,1020,581,164,15,00:01:21.140,00:01:20.211,
2452,1020,524,1,16,00:01:21.140,,
2453,1020,571,165,17,00:01:21.607,,
2454,1020,603,108,18,00:01:21.759,,
2455,1020,594,1,19,00:01:21.831,,
2456,1020,575,164,20,,,
2457,1021,551,43,1,00:01:14.907,00:01:14.261,00:01:13.447
2458,1021,577,43,2,00:01:15.474,00:01:14.530,00:01:13.554
2459,1021,595,165,3,00:01:14.895,00:01:15.176,00:01:14.377
2460,1021,571,165,4,00:01:14.681,00:01:15.394,00:01:14.545
2461,1021,559,6,5,00:01:15.455,00:01:15.131,00:01:14.774
2462,1021,596,6,6,00:01:15.793,00:01:15.006,00:01:14.817
2463,1021,586,149,7,00:01:15.495,00:01:14.976,00:01:14.849
2464,1021,600,95,8,00:01:15.444,00:01:15.085,00:01:14.966
2465,1021,585,95,9,00:01:15.281,00:01:15.267,00:01:15.027
2466,1021,598,166,10,00:01:15.767,00:01:15.508,
2467,1021,572,119,11,00:01:15.848,00:01:15.661,
2468,1021,602,108,12,00:01:15.585,00:01:15.698,
2469,1021,601,149,13,00:01:15.722,00:01:15.715,
2470,1021,593,119,14,00:01:15.719,00:01:15.742,
2471,1021,603,108,15,00:01:16.105,00:01:16.544,
2472,1021,581,164,16,00:01:16.152,,
2473,1021,582,166,17,00:01:16.204,,
2474,1021,575,164,18,00:01:16.407,,
2475,1021,594,1,19,00:01:16.506,,
2476,1021,524,1,20,00:01:16.614,,
2477,1022,551,43,1,00:01:25.900,00:01:25.347,00:01:24.303
2478,1022,577,43,2,00:01:25.801,00:01:25.015,00:01:24.616
2479,1022,586,149,3,00:01:26.115,00:01:26.144,00:01:25.325
2480,1022,596,6,4,00:01:26.550,00:01:26.203,00:01:25.427
2481,1022,600,95,5,00:01:26.855,00:01:26.420,00:01:25.782
2482,1022,595,165,6,00:01:26.243,00:01:26.501,00:01:25.839
2483,1022,585,95,7,00:01:26.715,00:01:26.149,00:01:25.965
2484,1022,572,119,8,00:01:26.677,00:01:26.339,00:01:26.009
2485,1022,593,119,9,00:01:26.396,00:01:26.252,00:01:26.209
2486,1022,559,6,10,00:01:26.469,00:01:26.455,00:01:26.339
2487,1022,598,166,11,00:01:26.343,00:01:26.501,
2488,1022,601,149,12,00:01:26.565,00:01:26.545,
2489,1022,562,165,13,00:01:26.327,00:01:26.566,
2490,1022,582,166,14,00:01:26.774,00:01:26.744,
2491,1022,602,108,15,00:01:26.732,00:01:27.092,
2492,1022,581,164,16,00:01:27.158,,
2493,1022,594,1,17,00:01:27.164,,
2494,1022,524,1,18,00:01:27.366,,
2495,1022,575,164,19,00:01:27.643,,
2496,1022,603,108,20,00:01:27.705,,
2497,1023,577,43,1,00:01:26.738,00:01:25.785,00:01:25.154
2498,1023,551,43,2,00:01:26.818,00:01:26.266,00:01:25.217
2499,1023,562,165,3,00:01:27.279,00:01:26.261,00:01:26.082
2500,1023,586,149,4,00:01:27.154,00:01:26.779,00:01:26.176
2501,1023,572,119,5,00:01:27.442,00:01:26.636,00:01:26.297
2502,1023,595,165,6,00:01:27.187,00:01:26.674,00:01:26.428
2503,1023,598,166,7,00:01:27.154,00:01:26.523,00:01:26.534
2504,1023,596,6,8,00:01:27.427,00:01:26.709,00:01:26.614
2505,1023,601,149,9,00:01:27.153,00:01:26.642,00:01:26.669
2506,1023,600,95,10,00:01:27.217,00:01:26.885,00:01:26.778
2507,1023,593,119,11,00:01:27.278,00:01:27.011,
2508,1023,559,6,12,00:01:27.612,00:01:27.078,
2509,1023,585,95,13,00:01:27.450,00:01:27.083,
2510,1023,575,164,14,00:01:27.519,00:01:27.254,
2511,1023,602,108,15,00:01:27.757,00:01:27.455,
2512,1023,582,166,16,00:01:27.882,,
2513,1023,581,164,17,00:01:28.236,,
2514,1023,603,108,18,00:01:28.430,,
2515,1023,594,1,19,00:01:28.433,,
2516,1023,524,1,20,00:01:28.493,,
2517,1036,586,149,1,00:01:30.499,00:01:30.318,00:01:28.997
2518,1036,551,43,2,00:01:30.617,00:01:30.085,00:01:29.385
2519,1036,577,43,3,00:01:31.200,00:01:30.186,00:01:29.586
2520,1036,596,6,4,00:01:30.691,00:01:30.010,00:01:29.678
2521,1036,598,166,5,00:01:30.848,00:01:30.513,00:01:29.809
2522,1036,572,95,6,00:01:30.795,00:01:30.222,00:01:29.927
2523,1036,600,95,7,00:01:30.902,00:01:30.099,00:01:29.974
2524,1036,585,6,8,00:01:31.653,00:01:30.009,00:01:30.215
2525,1036,526,167,9,00:01:30.863,00:01:30.595,00:01:30.249
2526,1036,595,55,10,00:01:31.261,00:01:30.624,00:01:30.601
2527,1036,571,149,11,00:01:31.165,00:01:30.659,
2528,1036,594,1,12,00:01:30.998,00:01:30.708,
2529,1036,604,166,13,00:01:30.607,00:01:31.203,
2530,1036,524,1,14,00:01:31.547,00:01:31.238,
2531,1036,602,108,15,00:01:31.316,00:01:33.430,
2532,1036,593,167,16,00:01:31.724,,
2533,1036,603,108,17,00:01:31.936,,
2534,1036,559,55,18,00:01:32.056,,
2535,1036,605,164,19,00:01:32.449,,
2536,1036,606,164,20,00:01:33.273,,
2537,1037,551,43,1,00:01:14.823,00:01:14.817,00:01:14.411
2538,1037,571,149,2,00:01:15.395,00:01:14.716,00:01:14.446
2539,1037,586,149,3,00:01:15.109,00:01:14.884,00:01:14.498
2540,1037,596,6,4,00:01:15.413,00:01:14.808,00:01:14.740
2541,1037,598,166,5,00:01:15.548,00:01:14.927,00:01:14.790
2542,1037,572,95,6,00:01:15.669,00:01:15.033,00:01:14.826
2543,1037,600,95,7,00:01:15.009,00:01:14.718,00:01:14.875
2544,1037,577,43,8,00:01:14.672,00:01:14.905,00:01:14.898
2545,1037,593,167,9,00:01:15.385,00:01:15.117,00:01:15.210
2546,1037,595,55,10,00:01:15.522,00:01:15.138,
2547,1037,585,6,11,00:01:15.406,00:01:15.199,
2548,1037,602,108,12,00:01:15.826,00:01:15.261,
2549,1037,559,55,13,00:01:15.459,00:01:15.394,
2550,1037,603,108,14,00:01:15.653,00:01:15.593,
2551,1037,526,167,15,00:01:15.832,00:01:15.593,
2552,1037,524,1,16,00:01:15.974,,
2553,1037,594,1,17,00:01:16.122,,
2554,1037,605,164,18,00:01:16.279,,
2555,1037,606,164,19,00:01:16.797,,
2556,1037,604,166,20,,,
2557,1038,577,43,1,00:01:18.722,00:01:18.458,00:01:18.348
2558,1038,551,43,2,00:01:18.857,00:01:17.968,00:01:18.355
2559,1038,586,149,3,00:01:19.485,00:01:18.650,00:01:18.746
2560,1038,571,149,4,00:01:19.337,00:01:18.845,00:01:18.890
2561,1038,585,6,5,00:01:19.309,00:01:18.813,00:01:19.039
2562,1038,593,167,6,00:01:19.092,00:01:18.586,00:01:19.042
2563,1038,600,95,7,00:01:18.794,00:01:18.481,00:01:19.116
2564,1038,596,6,8,00:01:19.373,00:01:18.769,00:01:19.306
2565,1038,598,166,9,00:01:19.464,00:01:19.052,00:01:19.475
2566,1038,559,55,10,00:01:19.403,00:01:18.970,00:01:19.659
2567,1038,602,108,11,00:01:19.797,00:01:19.109,
2568,1038,594,1,12,00:01:19.410,00:01:19.216,
2569,1038,526,167,13,00:01:19.728,00:01:19.456,
2570,1038,604,166,14,00:01:19.684,00:01:19.463,
2571,1038,524,1,15,00:01:19.748,00:01:19.812,
2572,1038,572,95,16,00:01:19.839,,
2573,1038,595,55,17,00:01:19.913,,
2574,1038,603,108,18,00:01:20.285,,
2575,1038,605,164,19,00:01:20.452,,
2576,1038,606,164,20,00:01:20.912,,
2577,1039,551,43,1,00:01:18.245,00:01:17.166,00:01:16.741
2578,1039,586,149,2,00:01:18.090,00:01:16.922,00:01:16.777
2579,1039,577,43,3,00:01:18.005,00:01:17.142,00:01:16.873
2580,1039,596,6,4,00:01:18.041,00:01:17.717,00:01:17.510
2581,1039,593,167,5,00:01:18.281,00:01:17.743,00:01:17.580
2582,1039,585,6,6,00:01:18.205,00:01:17.656,00:01:17.620
2583,1039,572,95,7,00:01:18.264,00:01:17.719,00:01:17.622
2584,1039,571,149,8,00:01:18.203,00:01:17.669,00:01:17.701
2585,1039,600,95,9,00:01:17.821,00:01:17.696,00:01:18.010
2586,1039,526,167,10,00:01:18.281,00:01:17.966,00:01:18.147
2587,1039,595,55,11,00:01:18.241,00:01:17.974,
2588,1039,598,166,12,00:01:18.190,00:01:17.982,
2589,1039,559,55,13,00:01:18.289,00:01:18.079,
2590,1039,594,1,14,00:01:18.549,00:01:18.356,
2591,1039,602,108,15,00:01:18.445,00:01:19.154,
2592,1039,604,166,16,00:01:18.556,,
2593,1039,524,1,17,00:01:18.917,,
2594,1039,605,164,18,00:01:19.117,,
2595,1039,603,108,19,00:01:19.219,,
2596,1039,606,164,20,00:01:19.807,,
2597,1040,596,6,1,00:01:11.113,00:01:10.597,00:01:10.346
2598,1040,586,149,2,00:01:11.124,00:01:10.650,00:01:10.576
2599,1040,577,43,3,00:01:10.938,00:01:10.695,00:01:10.601
2600,1040,585,6,4,00:01:11.324,00:01:10.806,00:01:10.611
2601,1040,600,95,5,00:01:11.321,00:01:11.031,00:01:10.620
2602,1040,598,166,6,00:01:11.560,00:01:11.179,00:01:10.900
2603,1040,551,43,7,00:01:11.622,00:01:11.116,00:01:11.095
2604,1040,559,55,8,00:01:12.078,00:01:11.309,00:01:11.419
2605,1040,571,149,9,00:01:11.644,00:01:11.019,00:01:11.573
2606,1040,594,1,10,00:01:11.658,00:01:11.409,00:01:11.779
2607,1040,593,167,11,00:01:11.740,00:01:11.486,
2608,1040,572,95,12,00:01:11.747,00:01:11.598,
2609,1040,595,55,13,00:01:11.979,00:01:11.600,
2610,1040,524,1,14,00:01:11.899,00:01:11.642,
2611,1040,602,108,15,00:01:12.016,00:01:11.830,
2612,1040,604,166,16,00:01:12.096,,
2613,1040,526,167,17,00:01:12.205,,
2614,1040,603,108,18,00:01:12.366,,
2615,1040,606,164,19,00:01:12.958,,
2616,1041,596,6,1,00:01:42.241,00:01:41.659,00:01:41.218
2617,1058,596,6,1,00:01:31.471,00:01:30.932,00:01:30.558
2618,1058,586,149,2,00:01:31.785,00:01:30.757,00:01:30.681
2619,1058,585,6,3,00:01:31.567,00:01:30.787,00:01:30.687
2620,1058,571,149,4,00:01:32.311,00:01:31.008,00:01:30.921
2621,1058,551,43,5,00:01:32.285,00:01:31.048,00:01:31.238
2622,1058,577,1,6,00:01:31.919,00:01:31.717,00:01:31.560
2623,1058,581,164,7,00:01:31.955,00:01:31.461,00:01:31.808
2624,1058,526,167,8,00:01:32.346,00:01:31.621,00:01:32.195
2625,1058,602,43,9,00:01:32.269,00:01:31.252,00:01:32.216
2626,1058,598,166,10,00:01:32.096,00:01:31.635,00:01:32.338
2627,1058,593,167,11,00:01:32.041,00:01:31.782,
2628,1058,605,164,12,00:01:32.380,00:01:31.998,
2629,1058,600,95,13,00:01:32.239,00:01:32.008,
2630,1058,601,108,14,00:01:32.726,00:01:32.664,
2631,1058,607,1,15,00:01:32.493,00:01:33.543,
2632,1058,604,166,16,00:01:32.750,,
2633,1058,562,55,17,00:01:32.777,,
2634,1058,572,95,18,00:01:32.945,,
2635,1058,595,55,19,00:01:33.032,,
2636,1058,603,108,20,00:01:33.634,,
2637,1059,571,149,1,00:01:29.705,00:01:28.924,00:01:28.200
2638,1059,596,6,2,00:01:29.039,00:01:28.780,00:01:28.225
2639,1059,585,6,3,00:01:28.855,00:01:28.686,00:01:28.402
2640,1059,586,149,4,00:01:28.928,00:01:28.945,00:01:28.461
2641,1059,593,167,5,00:01:30.093,00:01:29.584,00:01:29.068
2642,1059,602,43,6,00:01:29.680,00:01:29.618,00:01:29.104
2643,1059,526,167,7,00:01:29.978,00:01:29.295,00:01:29.147
2644,1059,577,1,8,00:01:29.683,00:01:29.404,00:01:29.183
2645,1059,598,166,9,00:01:29.891,00:01:29.418,00:01:29.254
2646,1059,581,164,10,00:01:29.831,00:01:29.546,00:01:29.588
2647,1059,600,95,11,00:01:29.957,00:01:29.651,
2648,1059,572,95,12,00:01:30.009,00:01:29.773,
2649,1059,607,1,13,00:01:29.978,00:01:29.819,
2650,1059,605,164,14,00:01:30.167,00:01:29.920,
2651,1059,595,55,15,00:01:30.256,00:01:31.009,
2652,1059,551,43,16,00:01:30.343,,
2653,1059,601,108,17,00:01:30.492,,
2654,1059,562,55,18,00:01:30.543,,
2655,1059,603,108,19,00:01:31.817,,
2656,1059,604,166,20,,,
2657,1060,596,6,1,00:01:18.881,00:01:18.606,00:01:17.868
2658,1060,586,149,2,00:01:18.580,00:01:18.611,00:01:18.154
2659,1060,571,149,3,00:01:18.834,00:01:18.340,00:01:18.240
2660,1060,600,95,4,00:01:19.280,00:01:19.066,00:01:18.703
2661,1060,551,43,5,00:01:19.401,00:01:19.106,00:01:18.825
2662,1060,602,43,6,00:01:19.405,00:01:19.076,00:01:18.933
2663,1060,572,95,7,00:01:19.665,00:01:19.130,00:01:19.032
2664,1060,593,167,8,00:01:19.605,00:01:19.136,00:01:19.061
